,asset,chrtagnt,clcode,effdate,fdicregn,name,trust,total_violations,unique_violations,year,decade,violation,no_violation
15680,,OTS,38,11/30/1982,Kansas City,Frontier Federal Savings and Loan Association,,0.0,0.0,1982,1980,0.0,1.0
15681,,OTS,38,08/31/1983,Dallas,First Federal Savings and Loan Association,,0.0,0.0,1983,1980,0.0,1.0
15682,140464.0,OTS,37,11/30/1992,Dallas,First Western Federal Savings and Loan Association,0.0,0.0,0.0,1992,1990,0.0,1.0
15683,103711.0,OTS,33,12/14/1990,Kansas City,First Federal Savings Bank of Kansas,0.0,0.0,0.0,1990,1990,0.0,1.0
15684,30101.0,OTS,38,03/31/1988,Dallas,First Federal Savings and Loan Association,0.0,0.0,0.0,1988,1980,0.0,1.0
15685,3197197.0,OTS,33,11/11/1995,Chicago,"LaSalle Cragin Bank, FSB",0.0,0.0,0.0,1995,1990,0.0,1.0
15686,86887.0,OTS,38,06/14/1991,Dallas,Jasper Federal Savings and Loan Association,0.0,0.0,0.0,1991,1990,0.0,1.0
15689,166005.0,OCC,3,05/02/1988,San Francisco,The Bellingham National Bank,1.0,0.0,0.0,1988,1980,0.0,1.0
15690,,OTS,38,06/30/1981,New York,New York and Suburban Federal Savings and Loan Association,,0.0,0.0,1981,1980,0.0,1.0
15691,354001.0,STATE,35,04/07/1992,New York,The Long Island City Savings and Loan Association,0.0,0.0,0.0,1992,1990,0.0,1.0
15693,2907.0,STATE,35,07/31/1993,Dallas,"The Globe Savings Bank of Harrah, SSB",0.0,0.0,0.0,1993,1990,0.0,1.0
15694,,OTS,38,04/30/1982,Chicago,First Federal Savings and Loan Association of Flint,,0.0,0.0,1982,1980,0.0,1.0
15695,100474.0,OTS,33,12/17/1993,Atlanta,First Federal Savings Bank,0.0,0.0,0.0,1993,1990,0.0,1.0
15696,765146.0,OTS,37,08/31/1986,Atlanta,Heritage Federal Savings and Loan Association,0.0,0.0,0.0,1986,1980,0.0,1.0
15697,,OTS,38,09/30/1981,San Francisco,First Federal Savings and Loan Association,,0.0,0.0,1981,1980,0.0,1.0
15698,,OTS,38,01/31/1981,Chicago,Franklin Federal Savings and Loan Association,,0.0,0.0,1981,1980,0.0,1.0
15699,91402.0,OTS,38,05/31/1985,Dallas,Brighton Federal Savings and Loan Association,0.0,0.0,0.0,1985,1980,0.0,1.0
15700,396425.0,OTS,37,04/12/1996,Atlanta,First Empire Federal Savings and Loan Association,0.0,0.0,0.0,1996,1990,0.0,1.0
15701,158788.0,STATE,42,05/01/2020,New York,Washington Savings Bank,0.0,0.0,0.0,2020,2020,0.0,1.0
15702,267279.0,OCC,37,01/01/2017,New York,Polonia Bank,0.0,0.0,0.0,2017,2010,0.0,1.0
15703,,OTS,38,08/31/1976,Dallas,Home Federal Savings and Loan Association,,0.0,0.0,1976,1970,0.0,1.0
15704,,OTS,38,08/31/1978,Dallas,Electra Federal Savings and Loan Association,,0.0,0.0,1978,1970,0.0,1.0
15705,117733.0,STATE,21,11/01/1997,Kansas City,Bank of South Dakota,1.0,0.0,0.0,1997,1990,0.0,1.0
15706,,OTS,38,10/31/1982,Kansas City,First Federal Savings and Loan Association of Clear Lake,,0.0,0.0,1982,1980,0.0,1.0
15707,895845.0,OTS,34,03/22/1991,Kansas City,United Federal Savings Bank of Iowa,0.0,0.0,0.0,1991,1990,0.0,1.0
15709,356598.0,OTS,33,02/13/1996,Chicago,Ameribank Federal Savings Bank,0.0,0.0,0.0,1996,1990,0.0,1.0
15710,1459431.0,OCC,3,05/01/1996,New York,"Fleet Bank of New York, National Association",0.0,0.0,0.0,1996,1990,0.0,1.0
15712,,OTS,38,10/31/1982,Atlanta,First Federal Savings and Loan Association,,0.0,0.0,1982,1980,0.0,1.0
15713,233377.0,OCC,34,08/31/2022,Chicago,"Cumberland Federal Bank, FSB",0.0,0.0,0.0,2022,2020,0.0,1.0
15715,151736.0,OTS,33,07/12/1991,Chicago,"Monycor Savings Bank, FSB",0.0,0.0,0.0,1991,1990,0.0,1.0
15716,2275309.0,OTS,34,09/24/1987,Chicago,Lyons Federal Trust and Savings Bank,0.0,0.0,0.0,1987,1980,0.0,1.0
15717,23179.0,OTS,38,08/17/1990,Chicago,First Federal Savings and Loan Association of Tuscola,0.0,0.0,0.0,1990,1990,0.0,1.0
15718,167526.0,OTS,37,08/08/1995,New York,"Bank of Westbury, a Federal Savings Bank",0.0,0.0,0.0,1995,1990,0.0,1.0
15719,90423.0,STATE,42,11/15/1997,Chicago,Heartland Savings Bank,0.0,0.0,0.0,1997,1990,0.0,1.0
15720,41009.0,OCC,3,11/03/1995,Chicago,Farmers National Bank of London,1.0,0.0,0.0,1995,1990,0.0,1.0
15721,93733.0,OTS,33,10/23/1998,Chicago,First Federal Savings Bank of Kent,0.0,0.0,0.0,1998,1990,0.0,1.0
15722,,OTS,38,05/31/1982,Chicago,River Falls Federal Savings and Loan Association,,0.0,0.0,1982,1980,0.0,1.0
15723,,OTS,38,12/31/1981,San Francisco,Cascade Federal Savings and Loan Association,,0.0,0.0,1981,1980,0.0,1.0
15724,,OTS,38,11/30/1983,Chicago,Life Federal Savings and Loan Association,,0.0,0.0,1983,1980,0.0,1.0
15725,,OTS,38,06/30/1982,Dallas,First Federal Savings and Loan Association,,0.0,0.0,1982,1980,0.0,1.0
15726,128392.0,OTS,38,04/20/1990,Kansas City,First Federal Savings and Loan Association of Hutchinson,0.0,0.0,0.0,1990,1990,0.0,1.0
15727,81392.0,OTS,38,05/25/1990,Chicago,Durand Federal Savings and Loan Association,0.0,0.0,0.0,1990,1990,0.0,1.0
15728,4373131.0,OTS,33,03/17/2007,Atlanta,Harbor Federal Savings Bank,0.0,0.0,0.0,2007,2000,0.0,1.0
15729,2977457.0,OTS,33,10/01/1987,Atlanta,Empire of America FSB,0.0,0.0,0.0,1987,1980,0.0,1.0
15730,323205.0,OTS,37,09/19/1997,Atlanta,First Federal Savings and Loan Association of Osceola County,0.0,0.0,0.0,1997,1990,0.0,1.0
15731,10972.0,OTS,38,10/22/1991,Atlanta,Randolph County Federal Savings and Loan Association,0.0,0.0,0.0,1991,1990,0.0,1.0
15732,1029357.0,OTS,33,03/15/1996,Atlanta,"Bankers First Savings Bank, FSB",0.0,0.0,0.0,1996,1990,0.0,1.0
15733,,OTS,38,03/31/1983,San Francisco,Pasadena Federal Savings and Loan Association,,0.0,0.0,1983,1980,0.0,1.0
15734,145844.0,OCC,33,12/15/2020,Chicago,WinFirst Bank,0.0,0.0,0.0,2020,2020,0.0,1.0
15735,380756.0,OTS,33,02/24/1995,Atlanta,First Federal Savings Bank of Charlotte County,0.0,0.0,0.0,1995,1990,0.0,1.0
15737,898605.0,OTS,33,12/04/1993,Chicago,Heritage Federal Savings Bank,1.0,0.0,0.0,1993,1990,0.0,1.0
15738,225004.0,OTS,34,02/16/1990,Kansas City,Heritage FSB,0.0,0.0,0.0,1990,1990,0.0,1.0
15739,214118.0,OTS,38,10/31/1988,Dallas,First Federal Savings and Loan Association,0.0,0.0,0.0,1988,1980,0.0,1.0
15740,255617.0,OTS,33,10/01/1999,Chicago,"AMCORE Bank, Central Wisconsin",1.0,0.0,0.0,1999,1990,0.0,1.0
15741,393717.0,OTS,33,02/28/1995,Chicago,"First Federal Savings Bank, F.S.B.",1.0,0.0,0.0,1995,1990,0.0,1.0
15742,,OTS,38,06/30/1976,Chicago,First Federal Savings and Loan Association,,0.0,0.0,1976,1970,0.0,1.0
15744,232334.0,OTS,38,05/25/1990,Dallas,First Federal Savings and Loan Association,0.0,0.0,0.0,1990,1990,0.0,1.0
15745,,OTS,38,07/31/1981,Chicago,Loogootee Federal Savings and Loan Association,,0.0,0.0,1981,1980,0.0,1.0
15746,963972.0,STATE,35,12/31/1989,Dallas,"Landmark Savings Bank, SSB",0.0,0.0,0.0,1989,1980,0.0,1.0
15747,,OTS,38,06/30/1981,Dallas,First Federal Savings and Loan Association,,0.0,0.0,1981,1980,0.0,1.0
15748,424863.0,OTS,37,02/01/1994,New York,Greenwich Federal Savings and Loan Association,0.0,0.0,0.0,1994,1990,0.0,1.0
15749,118137.0,STATE,21,03/09/2002,Atlanta,Baxley Federal Bank,0.0,0.0,0.0,2002,2000,0.0,1.0
15750,406048.0,OCC,37,08/31/2022,Atlanta,TC FEDERAL BANK,0.0,0.0,0.0,2022,2020,0.0,1.0
15751,510441.0,STATE,21,08/31/2022,Atlanta,First Southern Bank,1.0,0.0,0.0,2022,2020,0.0,1.0
15752,619767.0,OTS,33,09/17/2001,Atlanta,First Federal Bank,0.0,0.0,0.0,2001,2000,0.0,1.0
15753,158079.0,STATE,21,05/01/2002,Atlanta,First Community Bank of Southwest Georgia,0.0,0.0,0.0,2002,2000,0.0,1.0
15754,,OTS,38,04/30/1979,Chicago,Streator Federal Savings and Loan Association,,0.0,0.0,1979,1970,0.0,1.0
15755,,STATE,36,01/31/1982,Chicago,First Milwaukee Savings and Loan Association,,0.0,0.0,1982,1980,0.0,1.0
15756,,OTS,38,12/06/1976,New York,New York Federal Savings and Loan Association,,0.0,0.0,1976,1970,0.0,1.0
15757,1485270.0,OTS,37,01/02/2004,San Francisco,Klamath First Federal Savings and Loan Association,0.0,0.0,0.0,2004,2000,0.0,1.0
15758,172671.0,OCC,3,06/18/1994,Kansas City,"St. Louis Bank for Savings, National Association",0.0,0.0,0.0,1994,1990,0.0,1.0
15760,916980.0,OTS,33,10/16/1991,Chicago,First Federal Savings Bank and Trust,1.0,0.0,0.0,1991,1990,0.0,1.0
15761,,OTS,38,07/31/1981,Chicago,First Federal Savings and Loan Association of Springfield,,0.0,0.0,1981,1980,0.0,1.0
15762,,OTS,38,09/30/1982,Atlanta,First Federal Savings and Loan Association,,0.0,0.0,1982,1980,0.0,1.0
15764,,OTS,38,06/30/1982,Chicago,State Fidelity Federal Savings and Loan Association,,0.0,0.0,1982,1980,0.0,1.0
15765,136267.0,OTS,33,06/09/2003,Dallas,Union Planters Bank of Northwest Tennessee FSB,0.0,0.0,0.0,2003,2000,0.0,1.0
15766,,OTS,38,07/31/1982,New York,West End Federal Savings and Loan Association of Albany,,0.0,0.0,1982,1980,0.0,1.0
15768,673674.0,OTS,33,12/22/2000,Chicago,FFY Bank,0.0,0.0,0.0,2000,2000,0.0,1.0
15769,,OTS,38,09/30/1982,Dallas,First Federal Savings and Loan Association,,0.0,0.0,1982,1980,0.0,1.0
15770,89329.0,OTS,38,12/31/1988,Dallas,Lamesa Federal Savings and Loan Association,0.0,0.0,0.0,1988,1980,0.0,1.0
15771,,OTS,38,09/30/1982,Dallas,Batesville Federal Savings and Loan Association,,0.0,0.0,1982,1980,0.0,1.0
15772,,OTS,38,08/31/1976,Chicago,First Federal Savings and Loan Association of Aurora,,0.0,0.0,1976,1970,0.0,1.0
15774,,OTS,38,06/30/1982,Chicago,First Federal Savings and Loan Association,,0.0,0.0,1982,1980,0.0,1.0
15776,320.0,STATE,36,09/30/2014,Atlanta,Mount Gilead Savings and Loan Association,0.0,0.0,0.0,2014,2010,0.0,1.0
15777,482445.0,OTS,37,12/31/1993,Atlanta,First American Federal Savings and Loan Association,0.0,0.0,0.0,1993,1990,0.0,1.0
15778,,OTS,38,08/31/1981,Atlanta,First Federal Savings and Loan Association of Nassau County,,0.0,0.0,1981,1980,0.0,1.0
15779,,OTS,38,07/31/1981,Atlanta,First Federal Savings and Loan Association of Lake City,,0.0,0.0,1981,1980,0.0,1.0
15780,265719.0,OTS,38,12/31/1988,Atlanta,First Federal Savings and Loan Association,0.0,0.0,0.0,1988,1980,0.0,1.0
15781,,OTS,38,09/30/1982,Atlanta,Home Federal Savings and Loan Association,,0.0,0.0,1982,1980,0.0,1.0
15782,,OTS,38,12/31/1981,Atlanta,Fitzgerald Federal Savings and Loan Association,,0.0,0.0,1981,1980,0.0,1.0
15783,80394.0,STATE,21,11/13/2002,Atlanta,First State Bank of Donalsonville,0.0,0.0,0.0,2002,2000,0.0,1.0
15784,1639683.0,OTS,37,10/31/1987,Atlanta,United First Federal Savings and Loan Association,0.0,0.0,0.0,1987,1980,0.0,1.0
15785,1117907.0,OCC,33,11/13/2013,Chicago,Citizens Financial Bank,0.0,0.0,0.0,2013,2010,0.0,1.0
15786,98214.0,STATE,41,05/01/1998,Chicago,"Indiana Community Bank, SB",1.0,0.0,0.0,1998,1990,0.0,1.0
15789,315404.0,OTS,38,08/24/1990,Dallas,First Federal Savings and Loan Association,0.0,0.0,0.0,1990,1990,0.0,1.0
15790,,OTS,38,11/30/1981,San Francisco,Central Federal Savings and Loan Association,,0.0,0.0,1981,1980,0.0,1.0
15791,,OTS,38,09/30/1981,San Francisco,First Federal Savings and Loan Association of Arizona,,0.0,0.0,1981,1980,0.0,1.0
15792,,OTS,38,01/31/1983,Dallas,First Federal Savings and Loan Association of Navasota,,0.0,0.0,1983,1980,0.0,1.0
15793,93376.0,OTS,37,03/31/1998,Kansas City,Grinnell Federal Savings Bank,0.0,0.0,0.0,1998,1990,0.0,1.0
15795,38510.0,OTS,38,02/21/1997,New York,Union Federal Savings Bank,0.0,0.0,0.0,1997,1990,0.0,1.0
15796,882849.0,STATE,35,06/29/1989,Dallas,Victoria Savings Association,0.0,0.0,0.0,1989,1980,0.0,1.0
15798,120876.0,OTS,33,04/28/1994,Chicago,"Prime Federal Bank, F.S.B.",0.0,0.0,0.0,1994,1990,0.0,1.0
15799,,OTS,38,10/31/1982,New York,Trevose Federal Savings and Loan Association,,0.0,0.0,1982,1980,0.0,1.0
15800,160397.0,OTS,38,11/30/1988,New York,Cheltenham Federal Savings and Loan Association,0.0,0.0,0.0,1988,1980,0.0,1.0
15801,355332.0,OTS,34,05/29/1990,Chicago,Concordia Federal Bank for Savings,0.0,0.0,0.0,1990,1990,0.0,1.0
15803,33575.0,OTS,34,11/01/1991,Chicago,"National Security, A Federal Bank for Savings",0.0,0.0,0.0,1991,1990,0.0,1.0
15804,268864.0,OTS,33,10/20/2006,Chicago,Hemlock Federal Bank for Savings,0.0,0.0,0.0,2006,2000,0.0,1.0
15805,,OTS,38,09/30/1982,Atlanta,Douglas Federal Savings and Loan Association,,0.0,0.0,1982,1980,0.0,1.0
15806,663103.0,OTS,37,11/30/1996,San Francisco,Metropolitan Federal Savings and Loan Association of Seattle,0.0,0.0,0.0,1996,1990,0.0,1.0
15807,136582.0,OTS,33,12/01/1996,Dallas,Franklin Federal Savings Bank,0.0,0.0,0.0,1996,1990,0.0,1.0
15808,29533.0,OTS,38,08/31/1988,Dallas,Commerce Federal Savings and Loan Association,0.0,0.0,0.0,1988,1980,0.0,1.0
15809,22622.0,STATE,21,12/31/1994,Dallas,New South Bank,0.0,0.0,0.0,1994,1990,0.0,1.0
15810,,OTS,38,11/30/1981,Dallas,Coast Federal Savings and Loan Association,,0.0,0.0,1981,1980,0.0,1.0
15811,45494.0,OTS,38,01/31/1993,Chicago,Calumet Federal Savings and Loan Association,0.0,0.0,0.0,1993,1990,0.0,1.0
15812,32017.0,OTS,37,03/25/1999,Chicago,"Princeton Federal Bank, fsb",0.0,0.0,0.0,1999,1990,0.0,1.0
15813,,OTS,38,01/31/1983,New York,Hastings-On-hudson Federal Savings and Loan Association,,0.0,0.0,1983,1980,0.0,1.0
15814,36538.0,OTS,38,12/31/1990,Chicago,"Riverside Savings, A Federal Savings and Loan Association",0.0,0.0,0.0,1990,1990,0.0,1.0
15815,79697.0,OTS,33,09/03/1998,Chicago,First Federal Savings Bank,0.0,0.0,0.0,1998,1990,0.0,1.0
15816,,OTS,38,09/30/1982,Dallas,"Northern Colorado Savings and Loan Association, A F. I.",,0.0,0.0,1982,1980,0.0,1.0
15817,74114.0,OCC,33,08/31/2022,Chicago,GN Bank,0.0,0.0,0.0,2022,2020,0.0,1.0
15818,109641.0,OCC,3,11/30/1990,San Francisco,The First National Bank of Enumclaw,0.0,0.0,0.0,1990,1990,0.0,1.0
15819,285534.0,OTS,37,07/13/1989,Kansas City,Platte Valley Federal Savings and Loan Association,0.0,0.0,0.0,1989,1980,0.0,1.0
15820,31641.0,STATE,35,09/07/2001,Chicago,Bridgeport Savings and Loan Association,0.0,0.0,0.0,2001,2000,0.0,1.0
15821,43735.0,OTS,34,06/30/1988,Dallas,Frontier Federal Savings Bank,0.0,0.0,0.0,1988,1980,0.0,1.0
15822,84836.0,OTS,38,03/16/1990,Dallas,First Federal Savings and Loan Association,0.0,0.0,0.0,1990,1990,0.0,1.0
15824,43628.0,OTS,37,12/31/1988,Dallas,Yoakum Federal Savings and Loan Association,0.0,0.0,0.0,1988,1980,0.0,1.0
15825,52751.0,OTS,38,01/31/1986,Chicago,First Federal Savings and Loan Association,0.0,0.0,0.0,1986,1980,0.0,1.0
15827,44408.0,OTS,38,06/15/1990,Kansas City,1ST Federal Savings and Loan Association of Estherville and Emmetsburg,0.0,0.0,0.0,1990,1990,0.0,1.0
15828,,OTS,38,03/31/1982,New York,Ninth Federal Savings and Loan Association,,0.0,0.0,1982,1980,0.0,1.0
15829,1491736.0,OCC,3,02/12/1999,Chicago,"Signal Bank, National Association",0.0,0.0,0.0,1999,1990,0.0,1.0
15830,443424.0,OTS,38,09/06/1991,Chicago,United Home Federal,0.0,0.0,0.0,1991,1990,0.0,1.0
15831,,OTS,38,06/30/1983,Kansas City,First Federal Savings and Loan Association of St Joseph,,0.0,0.0,1983,1980,0.0,1.0
15832,34305.0,OTS,38,08/24/1990,Chicago,Chillicothe Federal Savings and Loan Association,0.0,0.0,0.0,1990,1990,0.0,1.0
15833,385119.0,OTS,37,06/30/1998,Chicago,Southwest Federal Savings and Loan Association of Chicago,0.0,0.0,0.0,1998,1990,0.0,1.0
15834,432576.0,OTS,33,12/27/1990,Chicago,"Enterprise Savings Bank, FA",0.0,0.0,0.0,1990,1990,0.0,1.0
15835,13931.0,STATE,42,01/11/2014,Chicago,Columbus Savings Bank,0.0,0.0,0.0,2014,2010,0.0,1.0
15836,185267.0,OTS,38,04/05/1991,Atlanta,First Federal Savings and Loan Association of Seminole Co,0.0,0.0,0.0,1991,1990,0.0,1.0
15837,86987.0,OTS,38,07/24/1992,Atlanta,First Federal Savings and Loan Association of Russell Co,0.0,0.0,0.0,1992,1990,0.0,1.0
15838,,OTS,38,03/31/1982,Atlanta,Indian River Federal Savings and Loan Association,,0.0,0.0,1982,1980,0.0,1.0
15839,,OTS,38,03/31/1982,Atlanta,Piedmont Federal Savings and Loan Association of Spartanburg,,0.0,0.0,1982,1980,0.0,1.0
15840,251631.0,STATE,35,08/31/1987,Atlanta,Southern Home Savings Bank,0.0,0.0,0.0,1987,1980,0.0,1.0
15841,1022500.0,OTS,38,02/28/1991,Chicago,First Federal Savings and Loan Association,1.0,0.0,0.0,1991,1990,0.0,1.0
15842,730105.0,OTS,37,10/05/1989,Dallas,Savers Federal Savings and Loan Association,0.0,0.0,0.0,1989,1980,0.0,1.0
15843,,STATE,36,08/31/1982,Chicago,United Savings and Loan Association,,0.0,0.0,1982,1980,0.0,1.0
15844,,STATE,36,12/31/1979,New York,Lower Dublin Savings Association,,0.0,0.0,1979,1970,0.0,1.0
15845,99704.0,OCC,38,08/31/2022,Kansas City,"Worthington Federal Savings Bank, FSB",0.0,0.0,0.0,2022,2020,0.0,1.0
15846,19530.0,OCC,33,01/03/2014,Kansas City,Independence Federal Bank For Savings,0.0,0.0,0.0,2014,2010,0.0,1.0
15847,46305.0,STATE,35,07/31/1989,Chicago,Peoples Bank for Savings,0.0,0.0,0.0,1989,1980,0.0,1.0
15848,37652.0,OTS,38,07/31/1989,Chicago,North Chicago Federal Savings and Loan Association,0.0,0.0,0.0,1989,1980,0.0,1.0
15849,,OCC,3,09/29/1972,San Francisco,The First National Bank of Ferndale,,0.0,0.0,1972,1970,0.0,1.0
15850,54110.0,STATE,42,08/31/2022,New York,Compass Savings Bank,0.0,0.0,0.0,2022,2020,0.0,1.0
15851,128251.0,STATE,41,04/01/2002,Chicago,Potters Bank,0.0,0.0,0.0,2002,2000,0.0,1.0
15852,,STATE,36,05/31/1981,Chicago,Industrial Savings and Loan Association of South Bend,,0.0,0.0,1981,1980,0.0,1.0
15853,571180.0,OTS,37,09/08/1997,New York,"First Western Bank, F.S.B.",1.0,0.0,0.0,1997,1990,0.0,1.0
15854,,OTS,38,08/31/1982,Chicago,Columbian Federal Savings and Loan Association,,0.0,0.0,1982,1980,0.0,1.0
15855,137415.0,OCC,33,11/03/2012,New York,Flatbush Federal Savings and Loan Association,0.0,0.0,0.0,2012,2010,0.0,1.0
15856,29698.0,OTS,38,11/30/1989,New York,Salamanca Federal Savings and Loan Association,0.0,0.0,0.0,1989,1980,0.0,1.0
15857,,OTS,38,02/28/1981,Chicago,Eagle Federal Savings and Loan Association of Worthington,,0.0,0.0,1981,1980,0.0,1.0
15858,,STATE,36,11/30/1976,Dallas,American Savings and Loan Association,,0.0,0.0,1976,1970,0.0,1.0
15860,,OTS,38,09/30/1980,Kansas City,Wayne Federal Savings and Loan Association,,0.0,0.0,1980,1980,0.0,1.0
15861,,OTS,38,04/30/1982,Kansas City,First Federal Savings and Loan Association of Iowa City,,0.0,0.0,1982,1980,0.0,1.0
15862,38551.0,OTS,33,06/17/2002,Dallas,Newport Federal Savings Bank,0.0,0.0,0.0,2002,2000,0.0,1.0
15863,,STATE,35,01/31/1983,Chicago,Farmers Savings and Loan Company,,0.0,0.0,1983,1980,0.0,1.0
15864,449258.0,STATE,35,12/14/1989,Dallas,Louisiana Savings Association,0.0,0.0,0.0,1989,1980,0.0,1.0
15865,,STATE,36,12/31/1976,Chicago,United Savings Association,,0.0,0.0,1976,1970,0.0,1.0
15866,678944.0,OTS,38,12/31/1988,Atlanta,Virginia Federal Savings and Loan Association,0.0,0.0,0.0,1988,1980,0.0,1.0
15869,232056.0,STATE,21,08/31/2022,San Francisco,State Bank Northwest,0.0,0.0,0.0,2022,2020,0.0,1.0
15870,,OTS,38,11/30/1982,Chicago,Ohio State Federal Savings and Loan Association,,0.0,0.0,1982,1980,0.0,1.0
15871,176858.0,OTS,34,02/23/1990,New York,Vanguard Federal Savings Bank,0.0,0.0,0.0,1990,1990,0.0,1.0
15872,,OTS,38,07/16/1982,New York,First Federal Savings and Loan Association,,0.0,0.0,1982,1980,0.0,1.0
15873,,OTS,38,11/30/1983,Chicago,South Bend Federal Savings and Loan Association,,0.0,0.0,1983,1980,0.0,1.0
15874,,OTS,38,12/31/1983,Chicago,Worth Federal Savings and Loan Association,,0.0,0.0,1983,1980,0.0,1.0
15876,1009465.0,OTS,33,06/30/1990,Chicago,Union Federal Savings Bank,0.0,0.0,0.0,1990,1990,0.0,1.0
15878,128679.0,OTS,38,04/27/1990,Kansas City,Financial Federal Savings and Loan Association,0.0,0.0,0.0,1990,1990,0.0,1.0
15881,46975.0,STATE,35,12/12/1986,Chicago,First Savings of America,0.0,0.0,0.0,1986,1980,0.0,1.0
15882,,STATE,36,08/31/1977,Chicago,Avon Savings and Loan Association,,0.0,0.0,1977,1970,0.0,1.0
15883,,OTS,38,07/31/1982,Dallas,Standard Federal Savings and Loan Association,,0.0,0.0,1982,1980,0.0,1.0
15884,39855.0,OTS,38,10/31/1987,Chicago,Columbus Federal Savings and Loan Association,0.0,0.0,0.0,1987,1980,0.0,1.0
15885,62047.0,OTS,38,01/18/1990,Dallas,Marshall Federal Savings and Loan Association,0.0,0.0,0.0,1990,1990,0.0,1.0
15886,64124.0,OTS,37,11/30/1990,Dallas,First Federal Savings and Loan Association,0.0,0.0,0.0,1990,1990,0.0,1.0
15887,,OTS,37,10/31/1982,San Francisco,"Brentwood Savings, A Federal Savings and Loan Association",,0.0,0.0,1982,1980,0.0,1.0
15888,71725.0,OTS,33,06/20/2003,Chicago,First Federal Savings Bank of Ironton,0.0,0.0,0.0,2003,2000,0.0,1.0
15889,,OTS,38,06/30/1982,San Francisco,Laguna Federal Savings and Loan Association,,0.0,0.0,1982,1980,0.0,1.0
15890,574684.0,OTS,38,02/02/1990,Chicago,Clyde Federal Savings and Loan Association,0.0,0.0,0.0,1990,1990,0.0,1.0
15893,124713.0,OTS,37,11/03/2000,New York,"The Homestead Savings, FA",0.0,0.0,0.0,2000,2000,0.0,1.0
15894,387307.0,OTS,33,10/13/2000,Chicago,Home Loan Bank fsb,0.0,0.0,0.0,2000,2000,0.0,1.0
15895,,OTS,38,01/31/1979,Dallas,First Federal Savings and Loan Association,,0.0,0.0,1979,1970,0.0,1.0
15897,,OTS,38,04/30/1982,Kansas City,First Federal Savings and Loan Association of Dawson Co,,0.0,0.0,1982,1980,0.0,1.0
15898,1100536.0,OTS,37,08/31/2001,New York,First Federal Savings and Loan Association of East Hartford,0.0,0.0,0.0,2001,2000,0.0,1.0
15899,,OTS,38,10/31/1981,Chicago,First Federal Savings and Loan Association,,0.0,0.0,1981,1980,0.0,1.0
15900,171337.0,STATE,41,01/18/2003,New York,Pennview Savings Bank,0.0,0.0,0.0,2003,2000,0.0,1.0
15901,,OTS,38,10/31/1978,New York,First Federal Savings and Loan Association of Buffalo,,0.0,0.0,1978,1970,0.0,1.0
15902,1200235.0,STATE,35,04/30/1988,Atlanta,Centerbanc Savings Association,0.0,0.0,0.0,1988,1980,0.0,1.0
15903,320025.0,OTS,33,09/19/1997,Atlanta,First Federal Savings Bank of New Smyrna,0.0,0.0,0.0,1997,1990,0.0,1.0
15904,460585.0,OTS,33,10/06/1995,Atlanta,"United Savings Bank, FSB",0.0,0.0,0.0,1995,1990,0.0,1.0
15905,34066.0,STATE,42,10/19/2018,Atlanta,"Roanoke Valley Savings Bank, SSB",0.0,0.0,0.0,2018,2010,0.0,1.0
15906,36824.0,OCC,37,08/31/2022,Atlanta,Kingstree Federal Savings and Loan Association,0.0,0.0,0.0,2022,2020,0.0,1.0
15907,700779.0,OTS,33,07/17/1992,Chicago,"First American Savings Bank, FSB",0.0,0.0,0.0,1992,1990,0.0,1.0
15908,2565583.0,OCC,33,08/31/2022,Chicago,First Federal Savings and Loan Association of Lakewood,0.0,0.0,0.0,2022,2020,0.0,1.0
15909,822432.0,OTS,33,01/22/1993,Chicago,Women's Federal Savings Bank,1.0,0.0,0.0,1993,1990,0.0,1.0
15910,24879.0,OCC,38,08/31/2022,Atlanta,First Federal Savings & Loan Association of Ravenswood,0.0,0.0,0.0,2022,2020,0.0,1.0
15911,,OTS,38,01/31/1983,New York,Williamsport Federal Savings and Loan Association,,0.0,0.0,1983,1980,0.0,1.0
15912,801683.0,OTS,37,05/20/2005,New York,First Federal Bank,0.0,0.0,0.0,2005,2000,0.0,1.0
15913,89379.0,OTS,38,08/31/1990,Dallas,Atlanta Federal Savings and Loan Association,0.0,0.0,0.0,1990,1990,0.0,1.0
15914,129260.0,OTS,38,12/31/1988,Dallas,First Federal Savings and Loan Association,0.0,0.0,0.0,1988,1980,0.0,1.0
15915,145997.0,OCC,34,08/31/2022,Chicago,Van Wert Federal Savings Bank,0.0,0.0,0.0,2022,2020,0.0,1.0
15916,229784.0,OCC,33,08/31/2022,New York,Seneca Savings,0.0,0.0,0.0,2022,2020,0.0,1.0
15917,,OTS,38,07/31/1983,Kansas City,Southwest Federal Savings and Loan Association,,0.0,0.0,1983,1980,0.0,1.0
15918,31809.0,OTS,38,07/26/1991,San Francisco,Westland Federal Savings and Loan Association,0.0,0.0,0.0,1991,1990,0.0,1.0
15919,11625.0,OTS,38,08/22/1990,San Francisco,Sweetwater Federal Savings and Loan Association,0.0,0.0,0.0,1990,1990,0.0,1.0
15920,101544.0,STATE,21,01/01/1997,Chicago,The Woodford Bank and Trust Company,1.0,0.0,0.0,1997,1990,0.0,1.0
15921,1153172.0,OTS,33,10/01/1990,Kansas City,Metropolitan Federal Bank of Iowa,0.0,0.0,0.0,1990,1990,0.0,1.0
